Precision,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j),Logit_B1,Mean_Logit_Runs,Std_Logit_Runs,Range_Logit_Runs
fp32,question_008,16,22,1,220,0.9999977350234985,0.9999976754188538,0.0,0.0,30.744060516357422,30.74403190612793,1.5195711057458539e-05,4.00543212890625e-05
fp32,question_008,16,22,2,11,1.4470683709078003e-06,1.4470853102466208e-06,1.3832938267066552e-11,5.7980287238024175e-11,17.298091888427734,17.298076629638672,7.85119573265547e-06,2.288818359375e-05
fp32,question_008,16,22,3,9338,2.329355055508131e-07,2.329398114397918e-07,3.802329544971839e-12,1.0444978215673473e-11,15.471558570861816,15.471549034118652,9.303495971835218e-06,3.910064697265625e-05
fp32,question_008,16,22,4,2146,2.0952593615675141e-07,2.0953413581992208e-07,2.4807985526953402e-12,8.000711204658728e-12,15.365644454956055,15.365654945373535,1.109699769585859e-05,2.956390380859375e-05
fp32,question_008,16,22,5,1112,1.8659078193650203e-07,1.8659753209249175e-07,2.90631798141594e-12,7.844391802791506e-12,15.249714851379395,15.249723434448242,9.961157957150135e-06,2.47955322265625e-05
fp32,question_008,16,22,6,271,1.3663503750649397e-07,1.366398407753877e-07,2.2273636927916396e-12,7.702283255639486e-12,14.9381103515625,14.938117027282715,1.0743769962573424e-05,3.62396240234375e-05
fp32,question_008,16,22,7,17,5.2432714170436157e-08,5.2432749697572945e-08,9.122727529994878e-13,2.3021584638627246e-12,13.980326652526855,13.980299949645996,6.1753016780130565e-06,2.47955322265625e-05
fp32,question_008,16,22,8,13,1.6634048805030943e-08,1.6634967181516913e-08,2.260227324312608e-13,7.922551503725117e-13,12.832249641418457,12.832276344299316,1.5305362467188388e-05,4.38690185546875e-05
fp32,question_008,16,22,9,279,1.1101693786486067e-08,1.1101903396593116e-08,1.578313489018074e-13,6.776801342311956e-13,12.427894592285156,12.427885055541992,1.0571608981990721e-05,4.38690185546875e-05
fp32,question_008,16,22,10,198,7.229991716428685e-09,7.230241738653831e-09,1.065289756364482e-13,3.9968028886505635e-13,11.999034881591797,11.999041557312012,3.4255128866789164e-06,2.193450927734375e-05
fp32,question_008,16,23,1,17,0.9999827146530151,0.9999826550483704,0.0,0.0,33.21272659301758,33.21272277832031,8.407223504036665e-05,0.0002593994140625
fp32,question_008,16,23,2,16,1.7113983631134033e-05,1.71139672602294e-05,7.885502806281863e-10,2.7084752218797803e-09,22.23712921142578,22.237123489379883,5.47178351553157e-05,0.000164031982421875
fp32,question_008,16,23,3,18,6.387854512013291e-08,6.38823181020598e-08,1.957610289149425e-12,6.94910795573378e-12,16.646461486816406,16.646514892578125,7.392958650598302e-05,0.0002307891845703125
fp32,question_008,16,23,4,220,2.721336400668406e-08,2.721409941841557e-08,1.5578616955475022e-12,4.567013434098044e-12,15.793185234069824,15.793208122253418,5.419757872004993e-05,0.0001430511474609375
fp32,question_008,16,23,5,20,1.1270372191063416e-08,1.127062443373461e-08,3.072730871828133e-13,9.885425811262394e-13,14.91165542602539,14.91167163848877,6.167290121084079e-05,0.00017833709716796875
fp32,question_008,16,23,6,15,5.7508557915753045e-09,5.751354059668756e-09,2.2170096704646203e-13,5.484501741648273e-13,14.238826751708984,14.238908767700195,7.276437827385962e-05,0.0002231597900390625
fp32,question_008,16,23,7,19,2.7404356561788745e-09,2.7406135139074195e-09,9.195777955295706e-14,2.717825964282383e-13,13.497594833374023,13.49765396118164,6.107929220888764e-05,0.00019073486328125
fp32,question_008,16,23,8,24,1.0571163944206319e-09,1.057160359252407e-09,2.2007073016672672e-14,9.470202400052585e-14,12.545022964477539,12.545059204101562,7.109980651875958e-05,0.000213623046875
fp32,question_008,16,23,9,21,8.36080538135775e-10,8.361135117596064e-10,2.0129793895672966e-14,7.494005416219807e-14,12.310447692871094,12.3104829788208,6.746067811036482e-05,0.000209808349609375
fp32,question_008,16,23,10,23,6.762151949502027e-10,6.762507775981419e-10,1.2846224497836071e-14,4.6407322429331543e-14,12.098234176635742,12.098281860351562,7.984240801306441e-05,0.00024890899658203125
fp32,question_008,16,24,1,15,0.999998927116394,0.999998927116394,0.0,0.0,33.058380126953125,33.058349609375,5.163499736227095e-05,0.000141143798828125
fp32,question_008,16,24,2,20,6.881732019792253e-07,6.881939498271095e-07,3.795787642535409e-11,1.0504663805477321e-10,18.869155883789062,18.86915397644043,3.5777433367911726e-05,0.0001068115234375
fp32,question_008,16,24,3,16,1.540135770028428e-07,1.5402149244891916e-07,1.0253348517452743e-11,2.7625901566352695e-11,17.372156143188477,17.372175216674805,2.4777416911092587e-05,5.7220458984375e-05
fp32,question_008,16,24,4,11,1.3627733608245762e-07,1.3628056194647797e-07,9.628166319775033e-12,2.3646862246096134e-11,17.249807357788086,17.249797821044922,3.181209831382148e-05,8.20159912109375e-05
fp32,question_008,16,24,5,17,3.117234825822379e-08,3.117430935617449e-08,2.7127844241803256e-12,7.609912699990673e-12,15.774646759033203,15.774677276611328,4.449659900274128e-05,0.0001239776611328125
fp32,question_008,16,24,6,19,2.8807612295622675e-08,2.8809028052023677e-08,1.9511579851805294e-12,5.5493387662863825e-12,15.695755004882812,15.695771217346191,2.7469604901853018e-05,7.152557373046875e-05
fp32,question_008,16,24,7,18,1.3757759376176182e-08,1.3758569394894948e-08,8.433391246627508e-13,2.178701663524407e-12,14.956718444824219,14.956744194030762,1.3453027349896729e-05,3.719329833984375e-05
fp32,question_008,16,24,8,21,1.1032280866629662e-08,1.1032627256213345e-08,5.145971539513572e-13,1.4948042803553108e-12,14.735940933227539,14.735939979553223,1.434092155250255e-05,5.340576171875e-05
fp32,question_008,16,24,9,24,7.603889962126686e-09,7.60396634547078e-09,1.5218029744343275e-13,4.0678571622265736e-13,14.363775253295898,14.363752365112305,3.517930963425897e-05,0.00012874603271484375
fp32,question_008,16,24,10,23,5.1663886502240075e-09,5.166544081447455e-09,2.395147068959963e-13,6.106226635438361e-13,13.977289199829102,13.977287292480469,1.1917060874111485e-05,7.05718994140625e-05
fp32,question_008,16,25,1,11,0.999915361404419,0.9999153017997742,0.0,0.0,36.318084716796875,36.318119049072266,2.7885480449185707e-05,8.0108642578125e-05
fp32,question_008,16,25,2,339,8.459182572551072e-05,8.458798401989043e-05,3.1995499583103992e-09,9.19681042432785e-09,26.94049644470215,26.940486907958984,4.63531214336399e-05,0.000125885009765625
fp32,question_008,16,25,3,303,1.672362515137138e-08,1.6722895068710386e-08,2.694384429111074e-13,1.2434497875801753e-12,18.411725997924805,18.411718368530273,1.8793190974975005e-05,5.53131103515625e-05
fp32,question_008,16,25,4,320,1.181856656984337e-08,1.1818133138774556e-08,1.888807849275559e-13,5.639932965095795e-13,18.0645751953125,18.0645751953125,1.8084034309140407e-05,5.14984130859375e-05
fp32,question_008,16,25,5,16896,1.7955619213694263e-09,1.7955199549390954e-09,2.6667031552255784e-14,8.22675261247241e-14,16.180221557617188,16.180234909057617,1.6935618987190537e-05,4.57763671875e-05
fp32,question_008,16,25,6,267,1.7506521787780116e-09,1.7506189831095753e-09,2.2692832584835648e-14,6.672440377997191e-14,16.154891967773438,16.154909133911133,3.003000165335834e-05,7.82012939453125e-05
fp32,question_008,16,25,7,3837,1.1772932628772992e-09,1.1772587349412333e-09,1.8735906313275923e-14,7.849276784099857e-14,15.758121490478516,15.758129119873047,2.0536101146717556e-05,6.771087646484375e-05
fp32,question_008,16,25,8,10631,9.77836478455174e-10,9.778107212810028e-10,1.9536196594368942e-14,6.350475700855895e-14,15.572489738464355,15.572501182556152,1.1553206604730804e-05,4.76837158203125e-05
fp32,question_008,16,25,9,323,7.936558077403788e-10,7.936391543950094e-10,2.01833382364007e-14,6.505906924303417e-14,15.363798141479492,15.363815307617188,1.3547254638979211e-05,4.00543212890625e-05
fp32,question_008,16,25,10,345,7.58534624001328e-10,7.585178596336561e-10,1.85647294249653e-14,4.912736883966318e-14,15.318536758422852,15.318552017211914,1.3120177754899487e-05,3.719329833984375e-05
fp32,question_008,16,26,1,264,0.9945237636566162,0.9945235252380371,7.55347571157472e-08,2.384185791015625e-07,36.65223693847656,36.65227127075195,1.56610240082955e-05,5.7220458984375e-05
fp32,question_008,16,26,2,279,0.003956149332225323,0.003956300672143698,6.572600597110068e-08,2.0302832126617432e-07,31.125244140625,31.12531852722168,1.338766742264852e-05,3.62396240234375e-05
fp32,question_008,16,26,3,1052,0.0014895075000822544,0.0014895577915012836,2.7883322317734383e-08,1.2165401130914688e-07,30.148418426513672,30.14849090576172,1.8288506907992996e-05,6.29425048828125e-05
fp32,question_008,16,26,4,949,2.6309415261493996e-05,2.630884227983188e-05,5.617774023747302e-10,1.507942215539515e-09,26.112144470214844,26.112157821655273,1.4317112800199538e-05,3.814697265625e-05
fp32,question_008,16,26,5,1573,2.5456743060203735e-06,2.5456968160142424e-06,7.892202863457598e-11,3.6357050703372806e-10,23.776613235473633,23.77665901184082,1.844778125814628e-05,8.58306884765625e-05
fp32,question_008,16,26,6,2494,7.438209195242962e-07,7.43816087833693e-07,1.0132363698067692e-11,4.092726157978177e-11,22.546262741088867,22.546293258666992,1.2051062185491901e-05,4.1961669921875e-05
fp32,question_008,16,26,7,825,2.5205923748217174e-07,2.520576174447342e-07,2.8526154962488226e-12,1.679723027336877e-11,21.464126586914062,21.464155197143555,1.2956775208294857e-05,4.38690185546875e-05
fp32,question_008,16,26,8,32319,1.3454906877541362e-07,1.345452176337858e-07,3.2186267540090796e-12,1.2533973858808167e-11,20.83639144897461,20.83639907836914,1.162679836852476e-05,4.38690185546875e-05
fp32,question_008,16,26,9,1283,9.929981814593702e-08,9.929795652396933e-08,1.4369696838684165e-12,5.8619775700208265e-12,20.53260612487793,20.532623291015625,1.6065336239989847e-05,4.57763671875e-05
fp32,question_008,16,26,10,2337,7.100916832314397e-08,7.100863541609215e-08,1.948275742125194e-12,6.0893512454640586e-12,20.1972713470459,20.19729995727539,1.5927796994219534e-05,4.9591064453125e-05
fp32,question_008,16,27,1,32319,0.9998555183410645,0.9998554587364197,0.0,0.0,35.844322204589844,35.84434127807617,3.914325498044491e-05,0.000125885009765625
fp32,question_008,16,27,2,3940,0.0001440607593394816,0.0001440587075194344,8.338374435368223e-09,2.3908796720206738e-08,26.999191284179688,26.99919891357422,2.7411148039391264e-05,8.96453857421875e-05
fp32,question_008,16,27,3,949,3.2707183095226355e-07,3.270635602348193e-07,1.2471672999891936e-11,4.240519047016278e-11,20.911380767822266,20.911373138427734,2.3836180844227783e-05,6.29425048828125e-05
fp32,question_008,16,27,4,22421,1.0755480950308538e-08,1.0755704771270302e-08,2.873906353780681e-13,6.981082378842984e-13,17.49661636352539,17.49665641784668,1.9877867089235224e-05,6.4849853515625e-05
fp32,question_008,16,27,5,13348,8.697105258193005e-09,8.696870779090204e-09,3.377608522731057e-13,1.1608491945480637e-12,17.284191131591797,17.284183502197266,1.5794998034834862e-05,5.53131103515625e-05
fp32,question_008,16,27,6,293,6.986708545042575e-09,6.986665468389219e-09,2.6065312560240306e-13,9.459100169806334e-13,17.065210342407227,17.065223693847656,1.3872403542336542e-05,4.1961669921875e-05
fp32,question_008,16,27,7,25114,2.6352313664546045e-09,2.6352249271610617e-09,9.40061694936975e-14,2.864375403532904e-13,16.090171813964844,16.090190887451172,2.0231682356097735e-05,7.05718994140625e-05
fp32,question_008,16,27,8,8785,2.2586290615578264e-09,2.2585664449792375e-09,6.489847857249834e-14,1.8074430840897548e-13,15.935957908630371,15.935952186584473,1.1629346772679128e-05,4.57763671875e-05
fp32,question_008,16,27,9,29673,2.203620619312119e-09,2.203569993142196e-09,8.002805910361024e-14,2.902122986370159e-13,15.91130256652832,15.911299705505371,1.9767307094298303e-05,5.340576171875e-05
fp32,question_008,16,27,10,13458,1.8085771769094094e-09,1.8085238862042274e-09,5.415574604972044e-14,1.5165646516379638e-13,15.713740348815918,15.713732719421387,1.241610061697429e-05,4.291534423828125e-05
fp32,question_008,16,28,1,374,0.9339342713356018,0.9339310526847839,5.903767714698915e-07,2.9206275939941406e-06,37.761924743652344,37.76197052001953,2.1430678316392004e-05,6.866455078125e-05
fp32,question_008,16,28,2,43054,0.04827271029353142,0.0482756607234478,4.529227908278699e-07,2.7939677238464355e-06,34.79938507080078,34.799495697021484,2.3109791072783992e-05,7.62939453125e-05
fp32,question_008,16,28,3,572,0.010511676780879498,0.010512006469070911,1.4189804176112375e-07,4.200264811515808e-07,33.27500534057617,33.27508544921875,2.5909768737619743e-05,7.2479248046875e-05
fp32,question_008,16,28,4,389,0.007075940258800983,0.007075878791511059,1.3912277552208252e-07,5.317851901054382e-07,32.87921905517578,32.8792610168457,2.6893252652371302e-05,7.62939453125e-05
fp32,question_008,16,28,5,26626,7.124985859263688e-05,7.125057891244069e-05,1.0915637282948865e-09,3.688910510390997e-09,28.280956268310547,28.281015396118164,2.2023996280040592e-05,5.53131103515625e-05
fp32,question_008,16,28,6,5221,6.167314131744206e-05,6.167122774058953e-05,5.974037375899854e-10,2.4301698431372643e-09,28.136611938476562,28.13663101196289,2.2165328118717298e-05,6.103515625e-05
fp32,question_008,16,28,7,8231,2.1587293304037303e-05,2.158702045562677e-05,3.0914537596515856e-10,1.280568540096283e-09,27.086868286132812,27.086904525756836,1.0969869435939472e-05,4.76837158203125e-05
fp32,question_008,16,28,8,14425,1.8394217477180064e-05,1.839419019233901e-05,3.03384400934803e-10,8.731149137020111e-10,26.926799774169922,26.926847457885742,6.825608124927385e-06,2.6702880859375e-05
fp32,question_008,16,28,9,19675,1.1706491932272911e-05,1.1706501027219929e-05,1.2581172215142544e-10,6.302798283286393e-10,26.47490692138672,26.47495460510254,1.827278538257815e-05,0.000102996826171875
fp32,question_008,16,28,10,100228,8.713109309610445e-06,8.713105671631638e-06,1.3088925776560956e-10,4.883986548520625e-10,26.17959213256836,26.179637908935547,1.5304765838664025e-05,4.57763671875e-05
fp32,question_008,16,29,1,14425,0.9999886751174927,0.9999886751174927,0.0,0.0,46.243019104003906,46.24301528930664,2.127624065906275e-05,8.7738037109375e-05
fp32,question_008,16,29,2,26626,1.1269468814134598e-05,1.1269780770817306e-05,2.6932622798625516e-10,1.2896634871140122e-09,34.84961700439453,34.849647521972656,1.6456438970635645e-05,7.62939453125e-05
fp32,question_008,16,29,3,15518,1.548576022969428e-08,1.5485085214095307e-08,3.218675868367493e-13,1.4761525335416081e-12,28.259685516357422,28.2596435546875,3.011952321685385e-05,8.392333984375e-05
fp32,question_008,16,29,4,20123,1.136264859979974e-08,1.1362954133176117e-08,3.2209659744063257e-13,7.7982065249671e-13,27.950096130371094,27.950124740600586,1.311842970608268e-05,5.53131103515625e-05
fp32,question_008,16,29,5,100882,4.165853884074977e-09,4.1660745964122725e-09,8.599685633742249e-14,3.739231146937527e-13,26.946685791015625,26.94673728942871,3.136348459520377e-05,9.1552734375e-05
fp32,question_008,16,29,6,49340,4.084850235841486e-09,4.084998117548366e-09,1.1868784221494982e-13,5.608846720406291e-13,26.92704963684082,26.92708396911621,2.4063350792857818e-05,7.43865966796875e-05
fp32,question_008,16,29,7,46068,1.8415269309457472e-09,1.8415183822284575e-09,5.246002335876701e-14,2.3869795029440866e-13,26.130359649658203,26.130355834960938,9.702354873297736e-06,4.9591064453125e-05
fp32,question_008,16,29,8,5558,8.8702400979912e-10,8.869892598184492e-10,1.8070470453649366e-14,9.137135492665038e-14,25.39988136291504,25.399843215942383,1.4981187632656656e-05,6.67572021484375e-05
fp32,question_008,16,29,9,3940,8.125565775785049e-10,8.12558520468798e-10,1.5993569383904345e-14,9.919842725025774e-14,25.31219482421875,25.312196731567383,9.728425538924057e-06,5.14984130859375e-05
fp32,question_008,16,29,10,32384,6.139725394760376e-10,6.139759811674139e-10,2.1762854783254418e-14,8.89843754237063e-14,25.031959533691406,25.031967163085938,1.8091570382239297e-05,6.67572021484375e-05
fp32,question_008,16,30,1,553,0.9999544620513916,0.9999544024467468,0.0,0.0,38.50380325317383,38.50387191772461,3.401528374524787e-05,9.1552734375e-05
fp32,question_008,16,30,2,11,3.375034430064261e-05,3.3749438443919644e-05,1.112674175018924e-09,3.154127625748515e-09,28.20732879638672,28.20737075805664,1.0647076123859733e-05,5.14984130859375e-05
fp32,question_008,16,30,3,13,1.1793510566349141e-05,1.1792860277637374e-05,4.995891478287717e-10,1.394255377817899e-09,27.155887603759766,27.155900955200195,1.1048179658246227e-05,3.4332275390625e-05
fp32,question_008,16,30,4,323,1.8283126124174487e-08,1.8282133140701262e-08,4.1664230659294033e-13,1.0462741784067475e-12,20.686561584472656,20.686574935913086,1.837690251704771e-05,6.866455078125e-05
fp32,question_008,16,30,5,1573,1.392095949626082e-08,1.3920196550998298e-08,4.5440821244691065e-13,1.142197447734361e-12,20.413978576660156,20.413991928100586,1.887232792796567e-05,7.05718994140625e-05
fp32,question_008,16,30,6,304,1.1448536341163162e-08,1.1447693459842867e-08,4.2735078171519947e-13,1.1572964808692632e-12,20.21844482421875,20.21843910217285,1.9770348444581032e-05,9.1552734375e-05
fp32,question_008,16,30,7,389,2.836415102791534e-09,2.836255230675988e-09,8.362012254500839e-14,2.3292479056635784e-13,18.823123931884766,18.82313346862793,1.3119823051965795e-05,5.14984130859375e-05
fp32,question_008,16,30,8,3216,1.6989649687104702e-09,1.6989292195290773e-09,4.444029847350435e-14,1.2312373343092986e-13,18.31060218811035,18.310649871826172,1.094152594305342e-05,4.57763671875e-05
fp32,question_008,16,30,9,369,8.358113645634546e-10,8.357627923061273e-10,2.9875156981520185e-14,8.126832540256146e-14,17.60123062133789,17.601240158081055,1.5322737453971058e-05,4.57763671875e-05
fp32,question_008,16,30,10,26,6.130925767067197e-10,6.130629337519622e-10,2.3912170393726104e-14,6.200595592531499e-14,17.291343688964844,17.291362762451172,2.0947732991771773e-05,7.2479248046875e-05
fp32,question_008,16,31,1,3940,0.9999960660934448,0.9999960064888,0.0,0.0,34.460914611816406,34.460899353027344,2.864709858840797e-05,8.0108642578125e-05
fp32,question_008,16,31,2,264,2.029193638009019e-06,2.029254574154038e-06,3.582014893033225e-11,1.355147105641663e-10,21.353046417236328,21.35306167602539,2.2266765881795436e-05,7.62939453125e-05
fp32,question_008,16,31,3,22626,1.0827733376572724e-06,1.0827629921550397e-06,1.814918007547739e-11,5.991296347929165e-11,20.724933624267578,20.72490692138672,1.4613886378356256e-05,4.1961669921875e-05
fp32,question_008,16,31,4,10796,2.953899524982262e-07,2.953929651994258e-07,7.482251797308326e-12,2.3106849766918458e-11,19.425949096679688,19.42594337463379,1.4181727237883024e-05,4.1961669921875e-05
fp32,question_008,16,31,5,13,1.0081489421054357e-07,1.008144536740474e-07,2.5461336598114892e-12,9.421796676178928e-12,18.35093879699707,18.350919723510742,1.0045569979411084e-05,4.57763671875e-05
fp32,question_008,16,31,6,6647,9.119148813852007e-08,9.119106891830597e-08,3.1571956420756164e-12,9.741540907270974e-12,18.250614166259766,18.250593185424805,1.1118125257780775e-05,4.38690185546875e-05
fp32,question_008,16,31,7,11,7.750472974521472e-08,7.750450237153927e-08,2.4608193087416463e-12,7.545963853772264e-12,18.08799171447754,18.08797264099121,7.737913620076142e-06,2.6702880859375e-05
fp32,question_008,16,31,8,279,6.010169073533689e-08,6.010223785324342e-08,1.3546034953459962e-12,3.893774191965349e-12,17.833690643310547,17.833683013916016,7.802079380780924e-06,2.288818359375e-05
fp32,question_008,16,31,9,9136,4.676610032561257e-08,4.676826748095664e-08,1.2036180429067511e-12,4.014566457044566e-12,17.58281135559082,17.582841873168945,1.6269637853838503e-05,4.76837158203125e-05
fp32,question_008,16,31,10,70437,4.428832411917938e-08,4.4289045320056175e-08,1.2180448706947122e-12,3.7196912217041245e-12,17.52837371826172,17.52837371826172,6.28479074293864e-06,2.47955322265625e-05
fp32,question_008,16,32,1,13,0.5302956700325012,0.5302923321723938,4.945998171024257e-06,2.09808349609375e-05,33.25775909423828,33.257747650146484,2.7686153771355748e-05,9.918212890625e-05
fp32,question_008,16,32,2,11,0.46555376052856445,0.4655570983886719,4.893382538284641e-06,2.065300941467285e-05,33.1275520324707,33.12755584716797,2.293512807227671e-05,7.2479248046875e-05
fp32,question_008,16,32,3,1573,0.0028345861937850714,0.002834511687979102,8.20550951630139e-08,3.2014213502407074e-07,28.026220321655273,28.02619171142578,2.102701910189353e-05,8.96453857421875e-05
fp32,question_008,16,32,4,389,0.0009317799704149365,0.0009317919611930847,2.5582306051319392e-08,9.773066267371178e-08,26.913665771484375,26.91367530822754,2.62871544691734e-05,8.7738037109375e-05
fp32,question_008,16,32,5,323,0.00023299762688111514,0.00023300100292544812,3.25576365867164e-09,1.4566467143595219e-08,25.527597427368164,25.52760887145996,1.6287665857817046e-05,6.29425048828125e-05
fp32,question_008,16,32,6,1101,4.2716721509350464e-05,4.2714869778137654e-05,1.6833586746756168e-09,6.51925802230835e-09,23.831159591674805,23.831111907958984,3.7612408050335944e-05,0.0001277923583984375
fp32,question_008,16,32,7,1283,4.228949546813965e-05,4.229025944368914e-05,6.652482453795017e-10,3.1650415621697903e-09,23.821107864379883,23.821123123168945,3.276485585956834e-05,9.34600830078125e-05
fp32,question_008,16,32,8,279,1.9010356481885538e-05,1.9009739844477735e-05,3.5189709479688247e-10,1.406078808940947e-09,23.02155303955078,23.02151870727539,2.516846143407747e-05,8.0108642578125e-05
fp32,question_008,16,32,9,2337,1.860596785263624e-05,1.8606415324029513e-05,2.626769357583214e-10,1.380612957291305e-09,23.000051498413086,23.000072479248047,2.4414377548964694e-05,6.67572021484375e-05
fp32,question_008,16,32,10,1393,1.0082275366585236e-05,1.0082348126161378e-05,1.7335627378045615e-10,4.43833414465189e-10,22.387348175048828,22.387353897094727,9.120468348555733e-06,3.814697265625e-05
fp32,question_008,16,33,1,576,0.9985998272895813,0.9985998272895813,0.0,0.0,39.5609130859375,39.560977935791016,2.005915121117141e-05,5.7220458984375e-05
fp32,question_008,16,33,2,1913,0.0008658085716888309,0.0008657617727294564,1.4760540345548634e-08,6.280606612563133e-08,32.510467529296875,32.510475158691406,1.5987703591235913e-05,4.1961669921875e-05
fp32,question_008,16,33,3,61078,0.0002496464876458049,0.000249636999797076,5.865901098189852e-09,1.6152625903487206e-08,31.266849517822266,31.266874313354492,1.0177420335821807e-05,3.0517578125e-05
fp32,question_008,16,33,4,2806,0.00019871500262524933,0.0001987141731660813,6.458224177663396e-09,2.3122993297874928e-08,31.03867530822754,31.038734436035156,2.4801742256386206e-05,7.43865966796875e-05
fp32,question_008,16,33,5,5005,4.53404281870462e-05,4.5339409552980214e-05,1.0091147917279386e-09,4.1509338188916445e-09,29.561002731323242,29.561044692993164,1.91670551430434e-05,7.62939453125e-05
fp32,question_008,16,33,6,6058,2.432890687487088e-05,2.4328561266884208e-05,6.453584888710395e-10,1.8080754671245813e-09,28.93846893310547,28.938520431518555,1.1773497135436628e-05,4.9591064453125e-05
fp32,question_008,16,33,7,4636,5.164809408597648e-06,5.164447884453693e-06,1.0718993748159988e-10,4.042703949380666e-10,27.388671875,27.38866424560547,1.3897818462282885e-05,4.76837158203125e-05
fp32,question_008,16,33,8,9043,3.953446139348671e-06,3.953333362005651e-06,9.855390808999331e-11,3.469722287263721e-10,27.12139129638672,27.12142562866211,1.952600541699212e-05,5.340576171875e-05
fp32,question_008,16,33,9,16571,3.5484997624735115e-06,3.5485327316564508e-06,1.4692150274164817e-10,4.063167580170557e-10,27.013328552246094,27.013402938842773,2.693842543521896e-05,7.2479248046875e-05
fp32,question_008,16,33,10,3776,8.505928121849138e-07,8.505962227900454e-07,1.2288507017510497e-11,5.0249582272954285e-11,25.58498191833496,25.58504867553711,1.6839900126797147e-05,6.4849853515625e-05
fp32,question_008,16,34,1,25114,0.9988381266593933,0.9988380074501038,4.895811756000512e-08,1.1920928955078125e-07,36.25196838378906,36.25197982788086,1.937801243911963e-05,6.103515625e-05
fp32,question_008,16,34,2,1790,0.0005998654523864388,0.0005998761625960469,2.2252807596601087e-08,7.211929187178612e-08,28.834325790405273,28.834354400634766,2.1276011466397904e-05,7.82012939453125e-05
fp32,question_008,16,34,3,22856,0.0005591627559624612,0.0005591682274825871,1.4763584132992946e-08,4.575122147798538e-08,28.764060974121094,28.764083862304688,1.7718295566737652e-05,7.43865966796875e-05
fp32,question_008,16,34,4,11540,7.832742312530172e-07,7.832768460502848e-07,2.3408566751648152e-11,7.014477887423709e-11,22.193347930908203,22.193363189697266,2.673577364475932e-05,7.82012939453125e-05
fp32,question_008,16,34,5,22630,6.286898042162647e-07,6.286850862124993e-07,1.1419973473814071e-11,3.1093350116861984e-11,21.97350311279297,21.9735107421875,1.921773400681559e-05,4.76837158203125e-05
fp32,question_008,16,34,6,3940,3.5365860640013125e-07,3.5366252859603264e-07,1.150664112603561e-11,3.439026841078885e-11,21.398197174072266,21.398221969604492,2.2876192815601826e-05,5.7220458984375e-05
fp32,question_008,16,34,7,59307,2.83622512142756e-07,2.836132182437723e-07,4.09648920687844e-12,1.1880274541908875e-11,21.177509307861328,21.177490234375,1.1613795322773512e-05,3.4332275390625e-05
fp32,question_008,16,34,8,61078,2.1822587825681694e-07,2.182238745263021e-07,3.421595038549663e-12,1.1652900866465643e-11,20.915395736694336,20.9153995513916,1.3489574484992772e-05,4.57763671875e-05
fp32,question_008,16,34,9,4709,1.5260359020885517e-07,1.526026949250081e-07,4.791860484798516e-12,1.3372414287005085e-11,20.557708740234375,20.557716369628906,1.815624455048237e-05,7.05718994140625e-05
fp32,question_008,16,34,10,29216,8.635063153406008e-08,8.63488196500839e-08,1.2739275780104808e-12,4.440892098500626e-12,19.98828125,19.98827362060547,6.1131108850531746e-06,2.47955322265625e-05
fp32,question_008,16,35,1,374,0.9959491491317749,0.9959489703178406,1.4600096243100325e-08,1.1920928955078125e-07,38.66614532470703,38.666099548339844,2.5955072487704456e-05,9.5367431640625e-05
fp32,question_008,16,35,2,96589,0.001658888068050146,0.0016588298603892326,3.953247329491205e-08,1.0128132998943329e-07,32.26859664916992,32.268516540527344,4.002048808615655e-05,0.000133514404296875
fp32,question_008,16,35,3,572,0.001412328565493226,0.001412379671819508,2.0188425153833123e-08,6.984919309616089e-08,32.107688903808594,32.1076774597168,1.897244328574743e-05,6.866455078125e-05
fp32,question_008,16,35,4,13719,0.0004864557122346014,0.0004864489892497659,2.4255520258975594e-08,7.235212251543999e-08,31.041839599609375,31.04178237915039,3.188618939020671e-05,0.000118255615234375
fp32,question_008,16,35,5,46210,0.00016176427016034722,0.00016175470955204219,2.8960653875031994e-09,1.1379597708582878e-08,29.940834045410156,29.94072914123535,2.533357110223733e-05,9.5367431640625e-05
fp32,question_008,16,35,6,29216,0.0001497882476542145,0.0001497930206824094,3.6994474150731094e-09,1.0011717677116394e-08,29.863916397094727,29.863901138305664,1.5570736650261097e-05,7.05718994140625e-05
fp32,question_008,16,35,7,10742,9.246879926649854e-05,9.247076377505437e-05,6.413457542819856e-10,3.1723175197839737e-09,29.38156509399414,29.381540298461914,2.1947464119875804e-05,6.866455078125e-05
fp32,question_008,16,35,8,5221,2.205410783062689e-05,2.205363671237137e-05,6.534668917090869e-10,2.270098775625229e-09,27.948192596435547,27.948123931884766,1.5563804481644183e-05,6.103515625e-05
fp32,question_008,16,35,9,4436,1.6052372302510776e-05,1.6051788406912237e-05,3.7395408991613976e-10,1.255102688446641e-09,27.630550384521484,27.630468368530273,8.0993449955713e-06,4.38690185546875e-05
fp32,question_008,16,35,10,49531,1.5452231309609488e-05,1.54520839714678e-05,4.873912384795176e-10,1.798980520106852e-09,27.59244728088379,27.592391967773438,1.244499162567081e-05,5.340576171875e-05
fp32,question_008,16,36,1,29216,0.9997599720954895,0.9997599720954895,0.0,0.0,41.723968505859375,41.72397994995117,3.0259589038905688e-05,8.0108642578125e-05
